id,site,plot,tree,SPP,block,tratamcarina,treatment,wood,name,nome cientifico,status31,status45,status53,status60,dapeq31,dapeq45,dapeq53,dapeq60,g31m2,g45m2,g53m2,g60m2
5117,IGR,23,57,IGM,3,1,NNW,INI,Inga-de-metro,Inga edulis,V,V,V,V,4.615,5.667,6.21,7.51,0.001673,0.002522,0.003029,0.00443
5118,IGR,23,58,PVI,3,1,NNW,INI,Pau-viola,Citharexylum myrianthum,V,V,V,V,4.15,3.57,3.5,3.37,0.001353,0.001001,0.000962,0.000892
5119,IGR,23,59,PPO,3,1,NNW,INI,Peito-de-pombo,Tapirira guianensis,V,V,V,V,6.081,6.96,7.667,8.784,0.002905,0.003805,0.004617,0.00606
5120,IGR,23,60,PIM,3,1,NNW,INI,Pinha-da-mata,Annona neosericea,V,V,V,V,1.592,2.42,3.44,3.82,0.000199,0.00046,0.000929,0.001146
5121,IGR,23,61,PUT,3,1,NNW,MED,Putumuju,Centrolobium microchaete,V,V,V,V,6.366,6.88,6.94,7,0.003183,0.003718,0.003783,0.003848
5122,IGR,23,62,SAP,3,1,NNW,MED,sapucaia,Lecythis pisonis,V,V,V,V,3.342,3.25,3.31,3.82,0.000877,0.00083,0.00086,0.001146
5123,IGR,23,63,ACG,3,1,NNW,MED,angico-cangalha,Mimosa artemisiana,V,V,V,V,11.856,14.053,14.015,13.958,0.011039,0.01551,0.015426,0.015302
5124,IGR,23,64,JER,3,1,NNW,MED,Jequitiba-rosa,Cariniana legalis,V,V,V,V,0.955,2.457,2.55,3.53,0.000072,0.000474,0.000511,0.000979
5125,IGR,23,65,TIM,3,1,NNW,MED,Tamboril,Enterolobium contortisiliquum,V,V,V,V,22.414,21.886,25.019,25.502,0.039458,0.03762,0.04916,0.051077
5126,IGR,23,66,ACJ,3,1,NNW,MED,angico-canjiquinha,Peltophorum dubium,V,V,V,V,5.411,5.6,5.54,5.73,0.0023,0.002463,0.002411,0.002579
5127,IGR,23,67,PAS,3,1,NNW,MED,Pau-sangue,Pterocarpus rohrii,V,V,V,V,,,,,,,,
5128,IGR,23,68,JUE,3,1,NNW,MED,juerana-vermelha,Parkia pendula,M,M,M,M,,,,,,,,
5129,IGR,23,69,JEB,3,1,NNW,MED,Jequitiba-branco,Cariniana estrelensis,V,V,V,V,3.203,3.06,3.09,3.6,0.000806,0.000735,0.00075,0.001018
5130,IGR,23,70,ACT,3,1,NNW,MED,angico-curtidor,Anadenanthera peregrina,V,V,V,V,6.829,5.92,5.92,6.37,0.003663,0.002753,0.002753,0.003187
5131,IGR,23,71,BOL,3,1,NNW,INI,Boleira,Joannesia princeps,V,V,V,V,11.46,15.912,17.839,18.848,0.010315,0.019885,0.024993,0.027902
5132,IGR,23,72,CFO,3,1,NNW,INI,cinco-folhas,Sparattosperma leucanthum,V,V,V,V,6.754,8.15,9.36,11.46,0.003583,0.005217,0.006881,0.010315
5133,IGR,23,73,FDG,3,1,NNW,INI,fedegoso,Senna macranthera,V,V,V,V,12.322,18.873,19.453,19.66,0.011925,0.027974,0.02972,0.030356
5134,IGR,23,74,ING,3,1,NNW,INI,Inga,Inga laurina,V,V,V,V,3.77,5.379,5.44,6.01,0.001116,0.002272,0.002324,0.002837
5135,IGR,23,75,FID,3,1,NNW,INI,Mululo,Aegiphila sellowiana,V,V,V,V,5.172,4.499,3.57,4.166,0.002101,0.00159,0.001001,0.001363
5136,IGR,23,76,CMI,3,1,NNW,INI,Caja-do-mato,Spondias venulosa,V,V,V,V,3.902,2.86,2.74,2.99,0.001196,0.000642,0.00059,0.000702
5137,IGR,23,77,IGM,3,1,NNW,INI,Inga-de-metro,Inga edulis,V,V,V,M,,,,,,,,
5138,IGR,23,78,PVI,3,1,NNW,INI,Pau-viola,Citharexylum myrianthum,V,V,V,V,3.501,3.63,3.69,3.82,0.000963,0.001035,0.001069,0.001146
5139,IGR,23,79,PPO,3,1,NNW,INI,Peito-de-pombo,Tapirira guianensis,V,V,V,V,6.717,7.578,7.882,4.281,0.003543,0.00451,0.004879,0.00144
5140,IGR,23,80,PIM,3,1,NNW,INI,Pinha-da-mata,Annona neosericea,V,V,V,V,5.093,5.03,5.03,5.47,0.002037,0.001987,0.001987,0.00235
5141,IGR,23,81,JBA,3,1,NNW,FIN,Jacaranda-da-Bahia,Dalbergia nigra,V,V,V,V,2.387,3.25,3.69,4.14,0.000448,0.00083,0.001069,0.001346
5142,IGR,23,82,JAN,3,1,NNW,COM,Janauba,Plumeria sucuuba,M,M,M,M,,,,,,,,
5143,IGR,23,83,PBR,3,1,NNW,FIN,Pau-Brasil,Caesalpinia echinata,V,V,V,V,1.91,2.55,2.93,3.25,0.000286,0.000511,0.000674,0.00083
5144,IGR,23,84,BDB,3,1,NNW,COM,Baba-de-boi,Cordia superba,V,V,V,M,6.191,5.982,5.373,,0.00301,0.00281,0.002267,
5145,IGR,23,85,PAM,3,1,NNW,FIN,peroba-amarela,Paratecoma peroba,V,V,V,V,2.387,1.97,2.1,2.23,0.000448,0.000305,0.000346,0.000391
5146,IGR,23,86,EBR,3,1,NNW,COM,Embauba-branca,Cecropia hololeuca,V,V,V,V,9.868,13.78,15.28,15.31,0.007647,0.014914,0.018337,0.018409
5147,IGR,23,87,JTB,3,1,NNW,FIN,Jatoba,Hymenaea courbaril,V,V,V,V,,1.02,1.11,1.59,,0.000082,0.000097,0.000199
5148,IGR,23,88,PTB,3,1,NNW,COM,Pitomba,Talisia coriacea,V,V,V,V,,,,,,,,
5149,IGR,23,89,JBA,3,1,NNW,FIN,Jacaranda-da-Bahia,Dalbergia nigra,V,V,V,V,3.661,4.27,4.33,4.77,0.001052,0.001432,0.001473,0.001787
5150,IGR,23,90,MUL,3,1,NNW,COM,Murici,Byrsonima sericea,V,V,V,V,5.167,5.134,5.117,6.143,0.002097,0.00207,0.002056,0.002964
5151,IGR,23,91,BOL,3,1,NNW,INI,Boleira,Joannesia princeps,V,V,V,V,16.294,16.859,19.563,21.096,0.020851,0.022324,0.030057,0.034953
5152,IGR,23,92,CFO,3,1,NNW,INI,cinco-folhas,Sparattosperma leucanthum,V,V,V,V,5.921,6.43,7,7.38,0.002753,0.003247,0.003848,0.004278
5153,IGR,23,93,FDG,3,1,NNW,INI,fedegoso,Senna macranthera,V,V,V,V,13.245,16.547,17.79,18.258,0.013779,0.021504,0.024857,0.026183
5154,IGR,23,94,ING,3,1,NNW,INI,Inga,Inga laurina,V,V,V,V,3.796,5.053,5.766,6.014,0.001132,0.002006,0.002611,0.00284
5155,IGR,23,95,FID,3,1,NNW,INI,Mululo,Aegiphila sellowiana,V,V,V,V,4.518,4.14,4.07,1.666,0.001603,0.001346,0.001301,0.000218
5156,IGR,23,96,CMI,3,1,NNW,INI,Caja-do-mato,Spondias venulosa,V,V,V,V,8.913,10.25,10.5,11.71,0.006239,0.008252,0.008659,0.01077
5157,IGR,23,97,IGM,3,1,NNW,INI,Inga-de-metro,Inga edulis,V,V,V,V,0.637,0.64,,,0.000032,0.000032,,
5158,IGR,23,98,PVI,3,1,NNW,INI,Pau-viola,Citharexylum myrianthum,V,V,V,V,2.069,2.23,2.07,2.23,0.000336,0.000391,0.000337,0.000391
5159,IGR,23,99,PPO,3,1,NNW,INI,Peito-de-pombo,Tapirira guianensis,V,V,V,V,5.093,5.73,6.05,6.81,0.002037,0.002579,0.002875,0.003642
5160,IGR,23,100,PIM,3,1,NNW,INI,Pinha-da-mata,Annona neosericea,V,V,V,V,3.342,4.84,5.28,5.67,0.000877,0.00184,0.00219,0.002525
5161,IGR,23,101,PUT,3,1,NNW,MED,Putumuju,Centrolobium microchaete,V,V,V,V,6.844,7.38,7.45,7.48,0.003678,0.004278,0.004359,0.004394
5162,IGR,23,102,SAP,3,1,NNW,MED,sapucaia,Lecythis pisonis,V,V,V,V,3.207,3.57,3.335,4.772,0.000808,0.001001,0.000874,0.001789
5163,IGR,23,103,ACG,3,1,NNW,MED,angico-cangalha,Mimosa artemisiana,V,V,V,V,18.751,21.601,22.35,22.384,0.027615,0.036648,0.039233,0.039351
5164,IGR,23,104,JER,3,1,NNW,MED,Jequitiba-rosa,Cariniana legalis,V,V,V,V,2.429,2.93,3.63,4.14,0.000464,0.000674,0.001035,0.001346
5165,IGR,23,105,TIM,3,1,NNW,MED,Tamboril,Enterolobium contortisiliquum,V,V,V,V,20.223,20.241,20.383,20.59,0.032121,0.032177,0.032629,0.033297
5166,IGR,23,106,ACJ,3,1,NNW,MED,angico-canjiquinha,Peltophorum dubium,V,V,V,V,6.278,5.35,5.41,5.41,0.003096,0.002248,0.002299,0.002299
