id,site,plot,tree,SPP,block,modelo,treatment,tratamcarina,wood,popular,spp,dapeq20,dapeq39,dapeq52,dapeq58,g20m2,g39m2,g52m2,g58m2,htotal39,htotal52,htotal58
724,ara,7,4,EBR,2,4,NED,3,COM,Embauba-branca,Cecropia hololeuca,4.46,4.46,,,0.00156,0.00156,,,6,,
725,ara,7,5,IPR,2,4,NED,3,FIN,Ipe-roxo,Tabebuia heptaphylla,2.86,2.06,3.46,3.87,0.00064,0.00033,0.00094,0.00118,1.7,2.4,2.8
726,ara,7,6,PTG,2,4,NED,3,COM,Pitanga,Eugenia uniflora,,,,,,,,,0.4,,
727,ara,7,7,PAM,2,4,NED,3,FIN,Peroba-amarela,Paratecoma peroba,,,,,,,,,0,,
728,ara,7,8,AGO,2,4,NED,3,COM,Agoniada,Himatanthus sucuuba ,,,,,,,,,0.8,,
729,ara,7,9,JTB,2,4,NED,3,FIN,Jatoba,Hymenaea courbaril,,,,,,,,,0.8,,
730,ara,7,10,FSB,2,4,NED,3,COM,Fruto-de-sabia,Acnistus arborescens,,,,,,,,,0.3,,
731,ara,7,11,IPF,2,4,NED,3,FIN,Ipe-felpudo,Zeyheria tuberculosa,,,1.75,0.95,,,0.00024,0.00007,1,1.7,2.3
732,ara,7,12,ARO,2,4,NED,3,COM,Aroeira-pimenteira,Schinus terenbitifolius,1.59,3.59,4.33,4.59,0.0002,0.00101,0.00147,0.00166,3,2.9,3
733,ara,7,13,VIN,2,4,NED,3,FIN,Vinhatico,Plathymenia foliolosa,4.14,8.59,11.36,12.16,0.00135,0.0058,0.01014,0.01161,6.2,6.7,8
734,ara,7,14,CMI,2,4,NED,3,COM,Caja-mirim,Spondias spp.,5.41,7.8,8.44,8.59,0.0023,0.00478,0.00559,0.0058,7.6,6.6,7
735,ara,7,15,BRA,2,4,NED,3,FIN,Brauna,Melanoxylon brauna,,,,,,,,,0,,
736,ara,7,16,MUR,2,4,NED,3,COM,Murici,Byrsonima spp.,5.41,2.59,2.66,2.75,0.0023,0.00053,0.00056,0.00059,2.2,2.3,2.5
737,ara,7,17,BAL,2,4,NED,3,FIN,Balsamo,Myrocarpus frondosus,,2.23,3.78,3.76,,0.00039,0.00112,0.00111,2.8,3.4,3.1
738,ara,7,18,ARA,2,4,NED,3,COM,Araca,Psidium sp.,,,,,,,,,0.5,,
739,ara,7,19,JBA,2,4,NED,3,FIN,Jacaranda-da-Bahia,Dalbergia nigra,,2.23,2.8,3.37,,0.00039,0.00062,0.00089,2.5,3.4,3.8
740,ara,7,20,PCG,2,4,NED,3,COM,Pau-cigarra,Senna multijuga,10.84,8.83,13.29,15.63,0.00923,0.00612,0.01388,0.01919,8,8.7,10
741,ara,7,21,PCG,2,4,NED,3,COM,Pau-cigarra,Senna multijuga,2.39,4.15,5.09,5.28,0.00045,0.00135,0.00203,0.00219,3.5,5,5
742,ara,7,22,JBA,2,4,NED,3,FIN,Jacaranda-da-Bahia,Dalbergia nigra,3.52,5.84,7.02,7.74,0.00097,0.00268,0.00387,0.00471,4.5,5.7,6.2
743,ara,7,23,ARA,2,4,NED,3,COM,Araca,Psidium sp.,,,,,,,,,1,,
744,ara,7,24,BAL,2,4,NED,3,FIN,Balsamo,Myrocarpus frondosus,,1.69,3.26,3.27,,0.00022,0.00083,0.00084,1.8,2,2.3
745,ara,7,25,MUR,2,4,NED,3,COM,Murici,Byrsonima spp.,,,2.68,3.24,,,0.00056,0.00083,1.2,2,2.4
746,ara,7,26,BRA,2,4,NED,3,FIN,Brauna,Melanoxylon brauna,,,,,,,,,0,,
747,ara,7,27,CMI,2,4,NED,3,COM,Caja-mirim,Spondias spp.,5.67,7.86,9.07,9.47,0.00252,0.00485,0.00647,0.00704,5.3,6.6,6.9
748,ara,7,28,VIN,2,4,NED,3,FIN,Vinhatico,Plathymenia foliolosa,5.32,9.65,12.72,13.09,0.00222,0.00731,0.0127,0.01345,5.5,6,7
749,ara,7,29,ARO,2,4,NED,3,COM,Aroeira-pimenteira,Schinus terenbitifolius,2.8,5.56,5.4,5.36,0.00061,0.00243,0.00229,0.00226,3.5,3.4,3.6
750,ara,7,30,IPF,2,4,NED,3,FIN,Ipe-felpudo,Zeyheria tuberculosa,,3.66,4.62,1.79,,0.00105,0.00168,0.00025,2.8,4.4,4.5
751,ara,7,31,FSB,2,4,NED,3,COM,Fruto-de-sabia,Acnistus arborescens,,,,,,,,,0,,
752,ara,7,32,JTB,2,4,NED,3,FIN,Jatoba,Hymenaea courbaril,,,2.02,1.95,,,0.00032,0.0003,1.2,2.1,2.4
753,ara,7,33,AGO,2,4,NED,3,COM,Agoniada,Himatanthus sucuuba ,,,,,,,,,0,,
754,ara,7,34,PAM,2,4,NED,3,FIN,Peroba-amarela,Paratecoma peroba,,,,,,,,,0,,
755,ara,7,35,PTG,2,4,NED,3,COM,Pitanga,Eugenia uniflora,,,0.96,7.54,,,0.00007,0.00447,0.9,1.6,1.7
756,ara,7,36,IPR,2,4,NED,3,FIN,Ipe-roxo,Tabebuia heptaphylla,2.07,2.29,2.88,2.88,0.00034,0.00041,0.00065,0.00065,2.3,2.8,3.3
757,ara,7,37,EBR,2,4,NED,3,COM,Embauba-branca,Cecropia hololeuca,,7,,,,0.00385,,,7.5,,
758,ara,7,38,CED,2,4,NED,3,FIN,Cedro,Cedrela fissilis,,1.59,1.59,,,0.0002,0.0002,,1.9,2,
759,ara,7,39,COR,2,4,NED,3,COM,Corindiba,Trema micrantha,,10.31,10.03,10.03,,0.00835,0.0079,0.0079,8.2,8.8,4.8
760,ara,7,40,PBR,2,4,NED,3,FIN,Pau-Brasil,Caesalpinia echinata,3.93,0.8,1.64,,0.00121,0.00005,0.00021,,1.5,2.2,
761,ara,7,41,EUC,2,4,NED,3,INI,Eucalipto,Eucalyptus,7.16,15.28,18.14,18.81,0.00403,0.01834,0.02584,0.02779,16.8,20,20.9
762,ara,7,42,EUC,2,4,NED,3,INI,Eucalipto,Eucalyptus,8.59,15.12,18.78,19.8,0.0058,0.01796,0.0277,0.03079,16.3,21.2,22.9
763,ara,7,43,EUC,2,4,NED,3,INI,Eucalipto,Eucalyptus,11.14,14.32,16.14,16.39,0.00975,0.01611,0.02046,0.0211,15.8,18.9,20.7
764,ara,7,44,EUC,2,4,NED,3,INI,Eucalipto,Eucalyptus,10.73,13.85,15.66,15.85,0.00904,0.01507,0.01926,0.01973,16.5,18.5,20.5
765,ara,7,45,EUC,2,4,NED,3,INI,Eucalipto,Eucalyptus,5.09,17.19,20.37,20.94,0.00203,0.02321,0.03259,0.03444,18.2,21.5,22.7
